Tanggal,Cianjur Kepala,Cianjur Slyp,Sentra Ramos,Saigon,Muncul I,Muncul II,Muncul III,IR-64 I,IR-64 II,IR-64 III,IR-42,Ketan Putih Lokal,Ketan Putih (Paris),Ketan Hitam
13-Aug-20,13350,12500,13225,11900,11075,10375,9725,10525,9800,8750,11225,12200,18350,19350
14-Aug-20,13350,12500,13225,11875,11100,10375,9725,10525,9800,8750,11225,12200,18350,19350
15-Aug-20,13350,12500,13225,11875,11100,10375,9725,10525,9800,8750,11225,12200,18350,19350
16-Aug-20,13350,12500,13225,11875,11100,10375,9725,10525,9800,8750,11225,12200,18350,19350
17-Aug-20,13350,12500,13225,11875,11100,10375,9725,10525,9800,8750,11225,12200,18350,19350
18-Aug-20,13350,12500,13225,11875,11100,10375,9700,10525,9825,8750,11225,12200,18350,19350
19-Aug-20,13325,12475,13225,11875,11100,10375,9700,10525,9800,8750,11225,12200,18350,19350
20-Aug-20,13325,12475,13225,11875,11100,10375,9700,10525,9800,8750,11225,12200,18350,19350
21-Aug-20,13325,12475,13225,11875,11100,10375,9700,10525,9800,8750,11225,12200,18350,19350
22-Aug-20,13325,12475,13225,11875,11100,10375,9700,10525,9800,8750,11225,12200,18350,19350
23-Aug-20,13325,12475,13225,11875,11100,10375,9700,10525,9800,8750,11225,12200,18350,19350
24-Aug-20,13325,12475,13225,11900,11100,10400,9725,10525,9800,8750,11225,12175,18325,19350
25-Aug-20,13350,12475,13225,11900,11100,10400,9725,10525,9800,8750,11225,12175,18325,19350
26-Aug-20,13350,12450,13225,11900,11100,10400,9750,10500,9800,8750,11225,12150,18325,19350
27-Aug-20,13350,12450,13225,11900,11100,10400,9750,10525,9800,8750,11225,12150,18325,19350
28-Aug-20,13325,12450,13225,11900,11100,10425,9750,10525,9800,8750,11225,12125,18325,19325
29-Aug-20,13325,12450,13225,11900,11100,10425,9750,10525,9800,8750,11225,12125,18325,19325
30-Aug-20,13325,12450,13225,11900,11100,10425,9750,10525,9800,8750,11225,12125,18325,19325
31-Aug-20,13325,12450,13225,11900,11075,10425,9725,10525,9800,8750,11250,12125,18325,19325
01-Sep-20,13325,12450,13225,11900,11075,10450,9725,10500,9775,8750,11250,12125,18325,19325
02-Sep-20,13325,12425,13225,11900,11075,10450,9725,10500,9800,8750,11275,12125,18325,19300
03-Sep-20,13325,12425,13200,11900,11075,10450,9700,10500,9800,8750,11275,12125,18300,19300
04-Sep-20,13325,12450,13200,11900,11075,10450,9700,10500,9800,8750,11300,12125,18300,19300
05-Sep-20,13325,12450,13200,11900,11075,10450,9700,10500,9800,8750,11300,12125,18300,19300
06-Sep-20,13325,12450,13200,11900,11075,10450,9700,10500,9800,8750,11300,12125,18300,19300
07-Sep-20,13325,12450,13200,11900,11075,10475,9700,10500,9825,8750,11300,12125,18300,19300
08-Sep-20,13300,12450,13200,11900,11075,10475,9700,10500,9800,8750,11325,12125,18300,19300
09-Sep-20,13300,12425,13200,11900,11075,10450,9700,10500,9800,8750,11325,12125,18300,19325
10-Sep-20,13300,12425,13200,11900,11050,10450,9700,10500,9800,8750,11350,12100,18300,19325
11-Sep-20,13300,12425,13200,11900,11050,10450,9700,10525,9800,8750,11350,12100,18300,19325
12-Sep-20,13300,12425,13200,11900,11050,10450,9700,10525,9800,8750,11350,12100,18300,19325
13-Sep-20,13300,12425,13200,11900,11050,10450,9700,10525,9800,8750,11350,12100,18300,19325
14-Sep-20,13300,12450,13200,11900,11050,10425,9700,10500,9800,8750,11375,12125,18300,19325
15-Sep-20,13300,12450,13200,11875,11050,10425,9700,10500,9800,8750,11375,12100,18300,19325
16-Sep-20,13300,12450,13200,11875,11050,10425,9700,10500,9800,8750,11400,12100,18300,19325
17-Sep-20,13300,12450,13200,11875,11050,10425,9700,10475,9775,8750,11400,12100,18300,19300
18-Sep-20,13300,12450,13175,11875,11050,10425,9700,10475,9775,8750,11400,12075,18275,19275
19-Sep-20,13300,12450,13175,11875,11050,10425,9700,10475,9775,8750,11400,12075,18275,19275
20-Sep-20,13300,12450,13175,11875,11050,10425,9700,10475,9775,8750,11400,12075,18275,19275
21-Sep-20,13300,12450,13175,11875,11075,10400,9725,10450,9775,8750,11400,12075,18275,19275
22-Sep-20,13325,12450,13175,11875,11050,10400,9700,10450,9750,8750,11400,12075,18275,19275
23-Sep-20,13325,12425,13175,11875,11050,10400,9700,10450,9750,8750,11375,12050,18250,19275
24-Sep-20,13325,12475,13175,11875,11050,10375,9700,10450,9750,8750,11375,12050,18250,19275
25-Sep-20,13350,12500,13175,11875,11050,10400,9700,10475,9750,8750,11375,12025,18225,19250
26-Sep-20,13350,12500,13175,11875,11050,10400,9700,10475,9760,8750,11375,12025,18225,19250
27-Sep-20,13350,12500,13175,11875,11050,10400,9700,10375,9750,8750,11375,12025,18225,19250
28-Sep-20,13350,12500,13175,11875,11050,10400,9700,10475,9775,8750,11375,12050,18225,19250
29-Sep-20,13350,12500,13175,11875,11050,10400,9700,10475,9775,8750,11375,12050,18200,19250
30-Sep-20,13350,12525,13175,11875,11050,10400,9725,10475,9775,8750,11350,12025,18175,19225
01-Oct-20,13375,12525,13175,11850,11050,10400,9725,10500,9800,8750,11375,12000,18175,19225
02-Oct-20,13350,12525,13175,11850,11050,10400,9750,10500,9800,8750,11350,12000,18150,19225
03-Oct-20,13350,12525,13175,11850,11050,10400,9750,10500,9800,8750,11350,12000,18150,19225
04-Oct-20,13350,12525,13175,11850,11050,10400,9750,10500,9800,8750,11350,12000,18150,19225
05-Oct-20,13350,12525,13175,11850,11050,10400,9750,10475,9775,8750,11325,12000,18150,19225
06-Oct-20,13350,12500,13175,11875,11050,10400,9750,10475,9775,8750,11325,11975,18125,19200
07-Oct-20,13350,12525,13175,11875,11050,10400,9775,10475,9775,8750,11300,11950,18100,19175
08-Oct-20,13350,12500,13175,11875,11050,10400,9775,10500,9800,8750,11325,11950,18100,19175
09-Oct-20,13350,12525,13175,11850,11050,10400,9775,10500,9800,8750,11325,11975,18100,19175
10-Oct-20,13350,12525,13175,11850,11050,10400,9775,10500,9800,8750,11325,11975,18100,19175
11-Oct-20,13350,12525,13175,11850,11050,10400,9775,10500,9800,8750,11325,11975,18100,19175
12-Oct-20,13375,12525,13175,11850,11075,10400,9775,10500,9825,8750,11350,11975,18075,19175
13-Oct-20,13375,12500,13175,11850,11075,10400,9775,10500,9825,8750,11350,11975,18050,19175
14-Oct-20,13350,12500,13175,11850,11050,10400,9775,10500,9825,8750,11350,11950,18050,19175
15-Oct-20,13350,12475,13175,11850,11050,10400,9775,10475,9825,8750,11350,11950,18025,19175
16-Oct-20,13350,12475,13175,11850,11050,10400,9775,10475,9800,8750,11350,11950,18000,19175
17-Oct-20,13350,12475,13175,11850,11050,10400,9775,10475,9800,8750,11350,11950,18000,19175
18-Oct-20,13350,12475,13175,11850,11050,10400,9775,10475,9800,8750,11350,11950,18000,19175
19-Oct-20,13350,12475,13175,11850,11050,10400,9775,10450,9775,8750,11350,11950,18000,19175
20-Oct-20,13350,12500,13175,11850,11050,10400,9750,10450,9750,8750,11350,11950,17975,19175
21-Oct-20,13350,12475,13175,11850,11050,10400,9750,10425,9750,8750,11350,11950,17950,19150
22-Oct-20,13325,12475,13175,11850,11050,10375,9725,10400,9750,8750,11350,11925,17950,19150
23-Oct-20,13325,12500,13175,11850,11050,10375,9700,10400,9750,8750,11350,11925,17925,19150
24-Oct-20,13325,12500,13175,11850,11050,10375,9700,10400,9750,8750,11350,11925,17925,19150
25-Oct-20,13325,12500,13175,11850,11050,10375,9700,10400,9750,8750,11350,11925,17925,19150
26-Oct-20,13325,12500,13175,11850,11050,10375,9700,10375,9750,8750,11325,11925,17925,19125
27-Oct-20,13300,12475,13175,11850,11050,10375,9700,10400,9750,8750,11300,11925,17925,19100
28-Oct-20,13300,12475,13175,11825,11050,10375,9675,10400,9750,8750,11300,11925,17900,19100
29-Oct-20,13300,12475,13175,11825,11050,10375,9675,10400,9750,8750,11300,11925,17900,19100
30-Oct-20,13300,12475,13175,11825,11050,10375,9675,10400,9750,8750,11300,11925,17900,19100
31-Oct-20,13300,12475,13175,11825,11050,10375,9675,10400,9750,8750,11300,11925,17900,19100
01-Nov-20,13300,12475,13175,11825,11050,10375,9675,10400,9750,8750,11300,11925,17900,19100
02-Nov-20,13275,12475,13175,11825,11050,10375,9650,10400,9725,8750,11275,11900,17900,19075
03-Nov-20,13275,12450,13175,11825,11025,10350,9650,10400,9725,8750,11225,11875,17875,19050
04-Nov-20,13250,12450,13175,11825,11025,10350,9625,10400,9700,8750,11200,11875,17875,19025
05-Nov-20,13250,12425,13175,11825,11000,10350,9625,10375,9700,8750,11175,11850,17875,19025
06-Nov-20,13250,12425,13175,11825,11000,10325,9575,10375,9700,8750,11125,11825,17850,18975
07-Nov-20,13250,12425,13175,11825,11000,10325,9575,10375,9700,8750,11125,11825,17850,18975
08-Nov-20,13250,12425,13175,11825,11000,10325,9575,10375,9700,8750,11125,11825,17850,18975
09-Nov-20,13225,12425,13175,11825,11000,10325,9550,10350,9700,8750,11125,11825,17850,18950
10-Nov-20,13225,12375,13175,11825,10975,10300,9550,10350,9700,8750,11125,11800,17825,18925
11-Nov-20,13225,12350,13175,11825,10975,10275,9525,10350,9700,8750,11100,11775,17825,18925
12-Nov-20,13225,12350,13175,11800,10975,10275,9550,10325,9700,8750,11075,11750,17800,18925
13-Nov-20,13225,12350,13175,11800,10950,10250,9550,10325,9700,8750,11050,11750,17800,18900
14-Nov-20,13225,12350,13175,11800,10950,10250,9550,10325,9700,8750,11050,11750,17800,18900
15-Nov-20,13225,12350,13175,11800,10950,10250,9550,10325,9700,8750,1150,11750,17800,18900
16-Nov-20,13200,12325,13200,11800,10950,10225,9525,10325,9675,8750,11025,11725,17800,18900
17-Nov-20,13200,12325,13200,11800,10950,10225,9525,10325,9675,8750,11025,11725,17800,18900
18-Nov-20,13200,12300,13200,11800,10950,10225,9525,10325,9675,8750,11000,11725,17775,18875
19-Nov-20,13200,12275,13200,11800,10950,10225,9525,10325,9675,8750,11000,11700,17750,18875
20-Nov-20,13200,12250,13175,11800,10925,10200,9525,10325,9650,8750,11000,11675,17700,18850
21-Nov-20,13200,12250,13175,11800,10925,10200,9525,10325,9650,8750,11000,11675,17700,18850
22-Nov-20,13200,12250,13175,11800,10925,10200,9525,10325,9650,8750,11100,11675,17700,18850
23-Nov-20,13175,12250,13175,11800,10925,10200,9550,10325,9675,8750,11000,11675,17700,18850
24-Nov-20,13150,12225,13175,11800,10925,10175,9550,10300,9625,8750,10975,11650,17675,18825
25-Nov-20,13150,12250,13175,11800,10900,10175,9525,10300,9625,8750,10975,11650,17700,18800
26-Nov-20,13150,12250,13175,11800,10900,10175,9525,10300,9625,8750,11000,11650,17700,18825
27-Nov-20,13125,12250,13150,11800,10925,10150,9525,10300,9625,8750,10950,11625,17675,18800
28-Nov-20,13125,12250,13150,11800,10925,10150,9525,10300,9625,8750,10950,11625,17675,18800
29-Nov-20,13125,12250,13150,11800,10925,10150,9525,10300,9625,8750,10950,11625,17675,18800
30-Nov-20,13150,12250,13150,11775,10900,10150,9525,10300,9600,8750,10950,11625,17675,18800
01-Dec-20,13125,12250,13150,11775,10900,10150,9525,10300,9600,8750,10950,11625,17675,18800
02-Dec-20,13125,12225,13150,11775,10900,10125,9500,10275,9600,8750,10925,11600,17650,18775
03-Dec-20,13100,12200,13150,11775,10900,10125,9525,10275,9600,8750,10950,11625,17625,18775
04-Dec-20,13100,12200,13150,11775,10900,10125,9525,10275,9600,8750,10950,11625,17625,18775
05-Dec-20,13100,12200,13150,11775,10900,10125,9525,10275,9600,8750,10950,11625,17625,18775
06-Dec-20,13100,12200,13150,11775,10900,10125,9525,10275,9600,8750,11000,11600,17625,18775
07-Dec-20,13100,12200,13150,11775,10900,10125,9525,10275,9600,8750,11000,11600,17625,18775
08-Dec-20,13125,12200,13150,11775,10925,10125,9525,10275,9600,8750,11000,11600,17600,18750
09-Dec-20,13125,12200,13150,11775,10925,10125,9525,10275,9600,8750,11000,11600,17600,18750
10-Dec-20,13125,12200,13150,11775,10925,10125,9525,10275,9625,8750,11025,11625,17625,18750
11-Dec-20,13100,12200,13150,11775,10925,10125,9550,10300,9625,8750,11075,11600,17600,18750
12-Dec-20,13100,12200,13150,11775,10925,10125,9550,10300,9625,8750,11075,11600,17600,18750
13-Dec-20,13100,12200,13150,11775,10925,10125,9550,10300,9625,8750,11075,11600,17600,18750
14-Dec-20,13125,12225,13150,11775,10900,10125,9550,10325,9650,8750,11100,11600,17600,18750
15-Dec-20,13125,12250,13150,11800,10925,10150,9550,10350,9675,8750,11125,11625,17600,18750
16-Dec-20,13150,12250,13150,11800,10925,10150,9550,10375,9700,8750,11125,11600,17600,18725
17-Dec-20,13150,12250,13150,11800,10925,10150,9550,10375,9700,8750,11175,11600,17600,18725
18-Dec-20,13150,12275,13150,11825,10925,10150,9550,10375,9700,8750,11200,11600,17600,18725
19-Dec-20,13150,12275,13150,11825,10925,10150,9550,10375,9700,8750,11200,11600,17600,18725
20-Dec-20,13150,12275,13150,11825,10925,10150,9550,10375,9700,8750,11200,11600,17600,18725
21-Dec-20,13175,12275,13150,11825,10950,10150,9550,10375,9675,8750,11225,11600,17600,18750
22-Dec-20,13175,12275,13150,11825,10950,10150,9550,10375,9675,8750,11225,11600,17625,18750
23-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9675,8750,11250,11575,17575,18750
24-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9675,8750,11250,11575,17575,18750
25-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9675,8750,11250,11575,17575,18750
26-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9675,8750,11250,11575,17575,18750
27-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9675,8750,11250,11575,17575,18750
28-Dec-20,13175,12275,13125,11825,10950,10175,9575,10375,9650,8750,11225,11575,17575,18750
29-Dec-20,13175,12275,13125,11825,10950,10175,9575,10350,9650,8750,11250,11575,17575,18750
30-Dec-20,13175,12275,13125,11825,10950,10175,9575,10350,9625,8750,11250,11575,17550,18750
31-Dec-20,13175,12275,13125,11825,10950,10175,9575,10350,9625,8750,11250,11575,17550,18750
01-Jan-21,13175,12275,13125,11825,10950,10175,9575,10350,9625,8750,11250,11575,17550,18750
02-Jan-21,13175,12275,13125,11825,10950,10175,9575,10350,9625,8750,11250,11575,17550,18750
03-Jan-21,13175,12275,13125,11825,10950,10175,9575,10350,9625,8750,11250,11575,17550,18750
04-Jan-21,13175,12275,13150,11825,10950,10175,9575,10350,9625,8750,11275,11600,17550,18750
05-Jan-21,13175,12275,13150,11825,10950,10200,9575,10325,9625,8750,11275,11600,17550,18750
06-Jan-21,13175,12275,13150,11825,10950,10200,9575,10325,9625,8750,11275,11600,17525,18750
07-Jan-21,13175,12300,13150,11825,10950,10200,9550,10325,9625,8750,11275,11625,17500,18750
08-Jan-21,13175,12300,13175,11825,10950,10225,9550,10300,9625,8750,11300,11625,17500,18725
09-Jan-21,13175,12300,13175,11825,10950,10225,9550,10300,9625,8750,11300,11625,17500,18725
10-Jan-21,13175,12300,13175,11825,10950,10225,9550,10300,9625,8750,11300,11625,17500,18725
11-Jan-21,13175,12300,13175,11825,10950,10225,9550,10300,9625,8750,11275,11650,17475,18725
12-Jan-21,13175,12300,13175,11825,10950,10225,9550,10325,9625,8750,11300,11675,17450,18725
13-Jan-21,13200,12325,13175,11825,10950,10225,9525,10300,9600,8750,11300,11650,17475,18700
14-Jan-21,13200,12325,13175,11825,10950,10225,9525,10300,9600,8750,11325,11675,17450,18725
15-Jan-21,13200,12350,13175,11825,10950,10225,9550,10300,9625,8750,11325,11675,17425,18725
16-Jan-21,13200,12350,13175,11825,10950,10225,9550,10300,9625,8750,11325,11675,17425,18725
17-Jan-21,13200,12350,13175,11825,10950,10225,9550,10300,9625,8750,11325,11675,17425,18725
18-Jan-21,13200,12325,13175,11825,10950,10225,9550,10300,9625,8750,11300,11650,17400,18725
19-Jan-21,13200,12350,13175,11825,10950,10225,9550,10300,9650,8750,11300,11675,17375,18700
20-Jan-21,13200,12350,13175,11825,10950,10225,9550,10300,9650,8750,11325,11675,17375,18700
21-Jan-21,13200,12375,13175,11825,10950,10225,9550,10300,9650,8750,11300,11675,17350,18700
22-Jan-21,13225,12400,13175,11850,10950,10225,9575,10300,9650,8750,11300,11700,17350,18700
23-Jan-21,13225,12400,13175,11850,10950,10225,9575,10300,9650,8750,11300,11700,17350,18700
24-Jan-21,13225,12400,13175,11850,10950,10225,9575,10300,9650,8750,11300,11700,17350,18700
25-Jan-21,13225,12375,13175,11850,10950,10250,9600,10325,9675,8750,11300,11700,17350,18700
26-Jan-21,13250,12375,13200,11850,10950,10275,9600,10325,9675,8750,11300,11675,17350,18700
27-Jan-21,13250,12375,13200,11850,10950,10275,9600,10325,9675,8750,11300,11675,17350,18700
28-Jan-21,13250,12375,13200,11850,10950,10275,9600,10325,9675,8750,11300,11650,17325,18675
29-Jan-21,13275,12400,13200,11850,10975,10275,9625,10325,9650,8750,11300,11650,17325,18675
30-Jan-21,13275,12400,13200,11850,10975,10275,9625,10325,9650,8750,11300,11650,17325,18675
31-Jan-21,13275,12400,13200,11850,10975,10275,9625,10325,9650,8750,11300,11650,17325,18675
01-Feb-21,13275,12400,13225,11850,10975,10275,9650,10325,9675,8750,11325,11650,17325,18675
02-Feb-21,13300,12425,13225,11850,10950,10275,9650,10325,9675,8750,11325,11650,17300,18650
03-Feb-21,13325,12425,13225,11850,10950,10275,9650,10325,9700,8750,11350,11625,17300,18650
04-Feb-21,13325,12425,13225,11850,10950,10275,9650,10325,9700,8750,11350,11625,17300,18650
05-Feb-21,13325,12475,13225,11850,10950,10275,9650,10325,9675,8750,11350,11650,17300,18625
06-Feb-21,13325,12475,13225,11850,10950,10275,9650,10325,9675,8750,11350,11650,17300,18625
07-Feb-21,13325,12475,13225,11850,10950,10275,9650,10325,9675,8750,11350,11650,17300,18625
08-Feb-21,13325,12475,13225,11850,10950,10275,9650,10350,9700,8750,11350,11625,17300,18625
09-Feb-21,13350,12475,13225,11850,10950,10275,9650,10350,9700,8750,11350,11600,17300,18625
10-Feb-21,13375,12500,13250,11850,10950,10275,9650,10375,9725,8750,11350,11600,17300,18625
11-Feb-21,13375,12500,13225,11850,10950,10275,9650,10400,9725,8750,11350,11600,17300,18625
12-Feb-21,13400,12500,13225,11850,10950,10275,9650,10400,9725,8750,11350,11600,17300,18625
13-Feb-21,13400,12500,13225,11850,10950,10275,9650,10400,9725,8750,11350,11600,17300,18625
14-Feb-21,13400,12500,13225,11850,10950,10275,9650,10400,9725,8750,11350,11600,17300,18625
15-Feb-21,13400,12525,13225,11850,10950,10275,9650,10400,9750,8750,11350,11600,17300,18625
16-Feb-21,13425,12550,13225,11875,10950,10275,9650,10400,9725,8750,11350,11625,17275,18625
17-Feb-21,13425,12550,13225,11850,10950,10250,9650,10375,9700,8750,11375,11600,17275,18625
18-Feb-21,13425,12550,13225,11850,10950,10250,9650,10375,9700,8750,11375,11625,17275,18625
19-Feb-21,13425,12500,13225,11850,10950,10225,9650,10400,9725,8750,11375,17275,17275,18600
20-Feb-21,13425,12500,13225,11850,10950,10225,9650,10400,9725,8750,11375,11625,17275,18600
21-Feb-21,13425,12500,13225,11850,10950,10225,9650,10400,9725,8750,11375,11625,17275,18600
22-Feb-21,13425,12550,13225,11850,10950,10225,9625,10400,9725,8750,11375,11600,17275,18600
23-Feb-21,13425,12575,13225,11850,10950,10250,9650,10400,9725,8750,11375,11600,17275,18600
24-Feb-21,13400,12550,13225,11825,10950,10250,9650,10375,9700,8750,11375,11600,17250,18600
25-Feb-21,13425,12550,13250,11825,10950,10225,9625,10350,9700,8750,11375,11575,17250,18600
26-Feb-21,13400,12550,13275,11850,10950,10225,9625,10350,9700,8750,11375,11575,17225,18575
27-Feb-21,13400,12550,13275,11850,10950,10225,9625,10350,9700,8750,11375,11575,17225,18575
28-Feb-21,13400,12550,13275,11850,10950,10225,9625,10350,9700,8750,11375,11575,17225,18575
01-Mar-21,13375,12525,13300,11850,10950,10250,9625,10325,9675,8750,11375,11575,17200,18575
02-Mar-21,13375,12525,13300,11850,10950,10250,9625,10325,9675,8750,11375,11575,17200,18575
03-Mar-21,13375,12525,13300,11850,10950,10250,9600,10325,9700,8750,11375,11575,17200,18575
04-Mar-21,13350,12500,13300,11850,10950,10250,9600,10325,9700,8750,11375,11575,17200,18575
05-Mar-21,13325,12475,13275,11850,10950,10250,9600,10325,9675,8750,11375,11575,17175,18575
06-Mar-21,13325,12475,13275,11850,10950,10250,9600,10325,9675,8750,11375,11575,17175,18575
07-Mar-21,13325,12475,13275,11850,10950,10250,9600,10325,9675,8750,11375,11575,17175,18575
08-Mar-21,13300,12450,13275,11850,10950,10250,9600,10325,9675,8750,11400,11575,17150,18575
09-Mar-21,13300,12450,13275,11850,10950,10250,9600,10325,9675,8750,11400,11575,17150,18575
10-Mar-21,13275,12450,13300,11850,10975,10225,9600,10300,9650,8750,11400,11575,17150,18575
11-Mar-21,13275,12450,13300,11850,10975,10225,9600,10300,9650,8750,11400,11575,17150,18575
12-Mar-21,13275,12425,13325,11850,10975,10225,9600,10300,9650,8725,11425,11550,17125,18550
13-Mar-21,13275,12425,13325,11850,10975,10225,9600,10300,9650,8725,11425,11550,17125,18550
14-Mar-21,13275,12425,13325,11850,10975,10225,9600,10300,9650,8725,11425,11550,17125,18550
15-Mar-21,13250,12400,13325,11850,10950,10225,9600,10300,9625,8700,11450,11575,17100,18550
16-Mar-21,13250,12375,13350,11825,10950,10225,9600,10275,9625,8675,11450,11550,17100,18550
17-Mar-21,13225,12375,13350,11825,10950,10225,9600,10275,9625,8650,11450,11550,17100,18525
18-Mar-21,13225,12375,13350,11825,10950,10225,9600,10275,9625,8625,11425,11550,17075,18525
19-Mar-21,13200,12350,13375,11825,10950,10225,9600,10275,9625,8625,11425,11525,17075,18525
20-Mar-21,13200,12350,13375,11825,10950,10225,9600,10275,9625,8625,11425,11525,17075,18525
21-Mar-21,13200,12350,13375,11825,10950,10225,9600,10275,9625,8625,11425,11525,17075,18525
22-Mar-21,13175,12350,13375,11825,10950,10225,9600,10275,9625,8600,11425,11525,17050,18500
23-Mar-21,13175,12325,13375,11825,10950,10225,9600,10250,9600,8600,11400,11550,17050,18500
24-Mar-21,13150,12325,13375,11825,10950,10225,9600,10225,9600,8600,11400,11525,17050,18500
25-Mar-21,13150,12300,13375,11825,10950,10225,9600,10225,9575,8600,11400,11525,17050,18500
26-Mar-21,13125,12300,13375,11825,10950,10225,9600,10225,9550,8600,11375,11500,17050,18500
27-Mar-21,13125,12300,13375,11825,10950,10225,9600,10225,9550,8600,11375,11550,17050,18500
28-Mar-21,13125,12300,13375,11825,10950,10225,9600,10225,9550,8600,11375,11500,17050,18500
29-Mar-21,13100,12300,13375,11825,10950,10225,9600,10200,9550,8600,11375,11550,17050,18475
30-Mar-21,13075,12300,13400,11825,10925,10200,9575,10200,9550,8575,11325,11575,17050,18475
31-Mar-21,13100,12300,13375,11825,10900,10175,9575,10200,9525,8550,11325,11550,17050,18475
01-Apr-21,13075,12275,13350,11800,10875,10175,9575,10200,9525,8550,11325,11550,17050,18450
02-Apr-21,13075,12275,13350,11800,10875,10175,9575,10200,9525,8550,11325,11550,17050,18450
03-Apr-21,13075,12275,13350,11800,10875,10175,9575,10200,9525,8550,11325,11550,17050,18450
04-Apr-21,13075,12275,13350,11800,10875,10175,9575,10200,9525,8550,11325,11550,17050,18450
05-Apr-21,13075,12275,13325,11800,10875,10200,9575,10200,9525,8550,11325,11525,17025,18450
06-Apr-21,13075,12275,13325,11800,10875,10200,9550,10200,9550,8550,11350,11550,17000,18450
07-Apr-21,13075,12275,13325,11800,10850,10175,9550,10200,9550,8550,11350,11575,17000,18450
08-Apr-21,13100,12275,13325,11800,10850,10175,9525,10200,9550,8550,11350,11575,17000,18425
09-Apr-21,13125,12275,13325,11800,10825,10175,9525,10200,9575,8550,11350,11600,16975,18425
10-Apr-21,13125,12275,13325,11800,10825,10175,9525,10200,9575,8550,11300,11600,16975,18425
11-Apr-21,13125,12275,13325,11800,10825,10175,9525,10200,9575,8550,11350,11600,16975,18425
12-Apr-21,13150,12300,13325,11800,10825,10175,9525,10200,9550,8575,11350,11625,17000,18425
13-Apr-21,13175,12325,13325,11800,10825,10150,9525,10200,9550,8575,11350,11650,17000,18425
14-Apr-21,13175,12325,13325,11800,10800,10150,9525,10200,9550,8550,11350,11700,17000,18400
15-Apr-21,13200,12325,13325,11825,10800,10125,9525,10225,9550,8550,11325,11750,16975,18400
16-Apr-21,13225,12350,13325,11825,10800,10150,9525,10225,9525,8525,11325,11775,16975,18400
17-Apr-21,13225,12350,13325,11825,10800,10150,9525,10225,9525,8525,11325,11775,16975,18400
18-Apr-21,13325,12375,13325,11825,10800,10150,9550,10225,9525,8525,11325,11800,16975,18450
19-Apr-21,13275,12375,13325,11825,10800,10150,9525,10225,9525,8525,11325,11800,16975,18450
20-Apr-21,13300,12400,13325,11825,10800,10150,9550,10225,9500,8525,11300,11775,17000,18450
21-Apr-21,13300,12375,13325,11825,10800,10150,9550,10225,9500,8525,11275,11800,17000,18450
22-Apr-21,13350,12425,13325,11825,10775,10125,9550,10225,9500,8500,11250,11825,16975,18425
23-Apr-21,13350,12425,13325,11825,10775,10125,9550,10225,9500,8500,11250,11825,16975,18425
24-Apr-21,13375,12450,13300,11825,10775,10125,9550,10200,9500,8500,11225,11825,17000,18450
25-Apr-21,13350,12425,13325,11825,10775,10125,9550,10225,9500,8500,11250,11825,16975,18425
26-Apr-21,13375,12450,13300,11825,10775,10125,9550,10200,9500,8500,11225,11825,17000,18450
27-Apr-21,13400,12475,13300,11825,10775,10100,9550,10200,9500,8500,11200,11800,16975,18425
28-Apr-21,13425,12475,13300,11825,10775,10125,9550,10200,9500,8500,11200,11800,17000,18425
29-Apr-21,13425,12500,13300,11825,10775,10125,9550,10200,9475,8500,11175,11775,17000,18400
30-Apr-21,13425,12500,13300,11825,10775,10125,9550,10200,9500,8500,11150,11750,17000,18400
01-May-21,13425,12500,13300,11825,10775,10125,9550,10200,9500,8500,11150,11750,17000,18400
02-May-21,13425,12500,13300,11825,10775,10125,9550,10200,9500,8500,11150,11750,17000,18400
03-May-21,13425,12525,13300,11800,10775,10100,9525,10200,9500,8500,11100,11725,17000,18375
04-May-21,13425,12525,13275,11800,10775,10075,9525,10175,9500,8500,11075,11700,17000,18375
05-May-21,13425,12525,13275,11800,10775,10075,9525,10200,9500,8500,11075,11675,17000,18375
06-May-21,13425,12500,13275,11800,10750,10075,9500,10200,9500,8500,11050,11650,17000,18375
07-May-21,13425,12500,13275,11800,10750,10050,9500,10200,9500,8500,11025,11650,17000,18350
08-May-21,13425,12500,13275,11800,10750,10050,9500,10200,9500,8500,11025,11650,17000,18350
09-May-21,13425,12500,13275,11800,10750,10050,9500,10200,9500,8500,11025,11650,17000,18350
10-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
11-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
12-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
13-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
14-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
15-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
16-May-21,13450,12500,13300,11800,10750,10025,9500,10200,9500,8525,11000,11675,17000,18350
17-May-21,13450,12500,13300,11800,10750,10000,9475,10200,9525,8525,10975,11700,17000,18350
